date,region,product,sales,quantity,customer_age,rating,is_promotion,revenue,profit,month,quarter,weekday,age_group,sales_category
2025-11-17,Юг,Монитор,1333.98,6,41.0,2.2,False,8003.88,2401.1639999999998,11,4,Monday,36-50,High
2025-11-18,Север,Ноутбук,1078.93,6,30.0,4.3,False,6473.58,1942.0739999999998,11,4,Tuesday,26-35,Medium
2025-11-19,Запад,Ноутбук,760.82,5,49.0,1.9,False,3804.1000000000004,1141.23,11,4,Wednesday,36-50,Low
2025-11-20,Юг,Монитор,1088.92,7,54.0,2.0,False,7622.4400000000005,2286.732,11,4,Thursday,50+,Medium
2025-11-21,Юг,Телефон,1239.33,3,21.0,3.6,False,3717.99,1115.397,11,4,Friday,18-25,High
2025-11-22,Юг,Телефон,878.04,5,30.0,2.1,False,4390.2,1317.06,11,4,Saturday,26-35,Medium
2025-11-23,Север,Монитор,973.2,7,26.0,1.9,True,6812.400000000001,2043.72,11,4,Sunday,26-35,Medium
2025-11-24,Восток,Планшет,1002.94,2,66.0,2.0,False,2005.88,601.764,11,4,Monday,50+,Medium
2025-11-25,Юг,Ноутбук,843.02,8,51.0,3.0,False,6744.16,2023.2479999999998,11,4,Tuesday,50+,Medium
2025-11-26,Восток,Монитор,1129.66,4,54.0,4.9,False,4518.64,1355.592,11,4,Wednesday,50+,Medium
2025-11-27,Запад,Ноутбук,975.81,2,65.0,4.3,True,1951.62,585.486,11,4,Thursday,50+,Medium
2025-11-28,Юг,Планшет,1083.91,5,24.0,2.1,True,5419.55,1625.865,11,4,Friday,18-25,Medium
2025-11-29,Юг,Ноутбук,822.5,5,18.0,2.5,False,4112.5,1233.75,11,4,Saturday,18-25,Medium
2025-11-30,Запад,Монитор,912.51,4,29.0,2.9,False,3650.04,1095.012,11,4,Sunday,26-35,Medium
2025-12-01,Юг,Ноутбук,1144.48,6,38.0,4.9,False,6866.88,2060.064,12,4,Monday,36-50,Medium
2025-12-02,Восток,Телефон,925.43,8,28.0,1.7,False,7403.44,2221.0319999999997,12,4,Tuesday,26-35,Medium
2025-12-03,Север,Планшет,1345.39,4,61.0,2.4,False,5381.56,1614.468,12,4,Wednesday,50+,High
2025-12-04,Восток,Планшет,920.07,3,68.0,3.9,True,2760.21,828.063,12,4,Thursday,50+,Medium
2025-12-05,Север,Планшет,1044.94,6,61.0,4.9,False,6269.64,1880.892,12,4,Friday,50+,Medium
2025-12-06,Север,Монитор,1186.52,4,61.0,1.6,False,4746.08,1423.8239999999998,12,4,Saturday,50+,Medium
2025-12-07,Восток,Планшет,716.33,2,31.0,1.9,False,1432.66,429.798,12,4,Sunday,26-35,Low
2025-12-08,Восток,Телефон,647.84,3,51.0,1.9,False,1943.52,583.0559999999999,12,4,Monday,50+,Low
2025-12-09,Восток,Монитор,694.87,1,51.0,1.1,False,694.87,208.46099999999998,12,4,Tuesday,50+,Low
2025-12-10,Восток,Телефон,1252.52,9,42.0,3.4,False,11272.68,3381.804,12,4,Wednesday,36-50,High
2025-12-11,Запад,Ноутбук,889.63,5,21.0,3.7,True,4448.15,1334.445,12,4,Thursday,18-25,Medium
2025-12-12,Юг,Ноутбук,1511.64,3,69.0,3.4,False,4534.92,1360.4759999999999,12,4,Friday,50+,High
2025-12-13,Север,Ноутбук,887.15,4,43.0,1.3,False,3548.6,1064.58,12,4,Saturday,36-50,Medium
2025-12-14,Восток,Ноутбук,1036.91,3,33.0,1.3,False,3110.7300000000005,933.219,12,4,Sunday,26-35,Medium
2025-12-15,Восток,Телефон,1308.42,4,27.0,1.8,False,5233.68,1570.104,12,4,Monday,26-35,High
2025-12-16,Восток,Монитор,1401.22,6,62.0,2.2,True,8407.32,2522.196,12,4,Tuesday,50+,High
2025-12-17,Запад,Монитор,1412.3,4,19.0,4.1,True,5649.2,1694.76,12,4,Wednesday,18-25,High
2025-12-18,Восток,Планшет,1241.67,2,52.0,1.6,False,2483.34,745.0020000000001,12,4,Thursday,50+,High
2025-12-19,Восток,Телефон,1204.81,6,36.0,1.2,False,7228.86,2168.658,12,4,Friday,36-50,High
2025-12-20,Восток,Ноутбук,1118.51,3,23.0,2.6,False,3355.5299999999997,1006.6589999999999,12,4,Saturday,18-25,Medium
2025-12-21,Юг,Телефон,1155.67,6,36.0,2.7,False,6934.02,2080.206,12,4,Sunday,36-50,Medium
2025-12-22,Запад,Планшет,889.76,2,69.0,2.8,False,1779.52,533.856,12,4,Monday,50+,Medium
2025-12-23,Восток,Планшет,836.36,8,68.0,4.3,True,6690.88,2007.264,12,4,Tuesday,50+,Medium
2025-12-24,Север,Телефон,999.33,3,25.0,1.4,False,2997.9900000000002,899.397,12,4,Wednesday,18-25,Medium
2025-12-25,Север,Телефон,965.96,6,31.0,3.8,False,5795.76,1738.728,12,4,Thursday,26-35,Medium
2025-12-26,Север,Телефон,909.35,4,27.0,2.4,False,3637.4,1091.22,12,4,Friday,26-35,Medium
2025-12-27,Запад,Монитор,1139.28,5,20.0,2.2,True,5696.4,1708.9199999999998,12,4,Saturday,18-25,Medium
2025-12-28,Запад,Ноутбук,1191.06,6,55.0,4.7,False,7146.36,2143.908,12,4,Sunday,50+,Medium
2025-12-29,Север,Телефон,1017.68,1,46.0,2.0,True,1017.68,305.304,12,4,Monday,36-50,Medium
2025-12-30,Восток,Телефон,1295.51,5,32.0,3.6,False,6477.55,1943.2649999999999,12,4,Tuesday,26-35,High
2025-12-31,Запад,Телефон,771.66,7,40.0,2.1,False,5401.62,1620.4859999999999,12,4,Wednesday,36-50,Low
2026-01-01,Север,Планшет,961.27,6,40.0,3.0,True,5767.62,1730.2859999999998,1,1,Thursday,36-50,Medium
2026-01-02,Север,Планшет,856.64,6,35.0,4.1,False,5139.84,1541.952,1,1,Friday,26-35,Medium
2026-01-03,Восток,Монитор,626.69,7,63.0,4.5,False,4386.83,1316.049,1,1,Saturday,50+,Low
2026-01-04,Юг,Ноутбук,983.46,4,36.0,4.4,True,3933.84,1180.152,1,1,Sunday,36-50,Medium
2026-01-05,Запад,Монитор,975.65,3,45.0,3.3,True,2926.95,878.0849999999999,1,1,Monday,36-50,Medium
2026-01-06,Восток,Ноутбук,1302.69,8,43.0,2.0,False,10421.52,3126.456,1,1,Tuesday,36-50,High
2026-01-07,Север,Планшет,1126.16,4,27.0,3.6,False,4504.64,1351.392,1,1,Wednesday,26-35,Medium
2026-01-08,Север,Планшет,795.16,5,64.0,3.8,False,3975.7999999999997,1192.7399999999998,1,1,Thursday,50+,Low
2026-01-09,Восток,Планшет,1370.82,5,21.0,1.0,False,6854.099999999999,2056.2299999999996,1,1,Friday,18-25,High
2026-01-10,Запад,Монитор,1244.21,3,19.0,2.8,False,3732.63,1119.789,1,1,Saturday,18-25,High
2026-01-11,Юг,Телефон,1116.42,9,20.0,4.4,False,10047.78,3014.3340000000003,1,1,Sunday,18-25,Medium
2026-01-12,Юг,Телефон,954.7,8,24.0,3.0,False,7637.6,2291.28,1,1,Monday,18-25,Medium
2026-01-13,Север,Планшет,808.11,6,33.0,2.2,True,4848.66,1454.598,1,1,Tuesday,26-35,Medium
2026-01-14,Запад,Телефон,925.56,3,48.0,4.5,False,2776.68,833.0039999999999,1,1,Wednesday,36-50,Medium
2026-01-15,Юг,Телефон,1217.75,5,27.0,1.6,False,6088.75,1826.625,1,1,Thursday,26-35,High
2026-01-16,Запад,Монитор,1376.92,5,36.0,1.8,True,6884.6,2065.38,1,1,Friday,36-50,High
2026-01-17,Запад,Ноутбук,1308.65,5,45.0,3.7,True,6543.25,1962.975,1,1,Saturday,36-50,High
2026-01-18,Север,Планшет,902.23,3,34.0,2.4,True,2706.69,812.007,1,1,Sunday,26-35,Medium
2026-01-19,Юг,Планшет,776.08,7,45.0,3.9,False,5432.56,1629.768,1,1,Monday,36-50,Low
2026-01-20,Восток,Монитор,1028.18,3,36.0,1.6,False,3084.54,925.362,1,1,Tuesday,36-50,Medium
2026-01-21,Север,Монитор,646.31,0,54.0,2.0,False,0.0,0.0,1,1,Wednesday,50+,Low
2026-01-22,Юг,Телефон,1064.63,6,40.0,1.6,True,6387.780000000001,1916.334,1,1,Thursday,36-50,Medium
2026-01-23,Юг,Планшет,970.48,6,37.0,4.8,True,5822.88,1746.864,1,1,Friday,36-50,Medium
2026-01-24,Юг,Ноутбук,906.79,4,30.0,2.6,False,3627.16,1088.148,1,1,Saturday,26-35,Medium
2026-01-25,Юг,Монитор,681.06,5,30.0,2.3,False,3405.2999999999997,1021.5899999999999,1,1,Sunday,26-35,Low
2026-01-26,Юг,Ноутбук,1102.72,9,60.0,1.1,True,9924.48,2977.3439999999996,1,1,Monday,50+,Medium
2026-01-27,Запад,Ноутбук,893.46,5,28.0,1.6,False,4467.3,1340.19,1,1,Tuesday,26-35,Medium
2026-01-28,Север,Планшет,766.02,4,65.0,2.7,False,3064.08,919.2239999999999,1,1,Wednesday,50+,Low
2026-01-29,Запад,Планшет,425.55,3,32.0,1.3,True,1276.65,382.995,1,1,Thursday,26-35,Low
2026-01-30,Восток,Монитор,994.5,6,34.0,3.0,False,5967.0,1790.1,1,1,Friday,26-35,Medium
2026-01-31,Юг,Планшет,1354.45,2,67.0,2.8,True,2708.9,812.67,1,1,Saturday,50+,High
2026-02-01,Север,Планшет,1332.25,6,45.0,4.1,False,7993.5,2398.0499999999997,2,1,Sunday,36-50,High
2026-02-02,Юг,Планшет,908.58,6,36.0,3.6,False,5451.4800000000005,1635.4440000000002,2,1,Monday,36-50,Medium
2026-02-03,Север,Ноутбук,879.56,6,21.0,2.8,False,5277.36,1583.2079999999999,2,1,Tuesday,18-25,Medium
2026-02-04,Запад,Монитор,1093.75,5,39.0,1.9,False,5468.75,1640.625,2,1,Wednesday,36-50,Medium
2026-02-05,Север,Телефон,800.32,3,39.0,3.9,False,2400.96,720.288,2,1,Thursday,36-50,Medium
2026-02-06,Восток,Ноутбук,1060.36,4,54.0,3.8,False,4241.44,1272.4319999999998,2,1,Friday,50+,Medium
2026-02-07,Восток,Планшет,1153.22,4,56.0,1.6,True,4612.88,1383.864,2,1,Saturday,50+,Medium
2026-02-08,Север,Ноутбук,1245.39,5,51.0,4.7,False,6226.950000000001,1868.085,2,1,Sunday,50+,High
2026-02-09,Север,Планшет,979.97,4,50.0,1.3,True,3919.88,1175.964,2,1,Monday,36-50,Medium
2026-02-10,Север,Планшет,959.27,4,61.0,1.2,False,3837.08,1151.124,2,1,Tuesday,50+,Medium
2026-02-11,Север,Ноутбук,824.4,5,59.0,1.7,True,4122.0,1236.6,2,1,Wednesday,50+,Medium
2026-02-12,Восток,Монитор,834.62,5,57.0,4.6,False,4173.1,1251.93,2,1,Thursday,50+,Medium
2026-02-13,Юг,Планшет,954.7,5,50.0,3.1,True,4773.5,1432.05,2,1,Friday,36-50,Medium
2026-02-14,Север,Монитор,1073.47,7,29.0,4.2,False,7514.29,2254.287,2,1,Saturday,26-35,Medium
2026-02-15,Север,Телефон,1182.72,3,19.0,1.9,False,3548.16,1064.4479999999999,2,1,Sunday,18-25,Medium
2026-02-16,Восток,Планшет,839.36,2,45.0,3.0,False,1678.72,503.616,2,1,Monday,36-50,Medium
2026-02-17,Восток,Монитор,1298.54,4,27.0,2.4,False,5194.16,1558.2479999999998,2,1,Tuesday,26-35,High
2026-02-18,Запад,Монитор,945.78,4,39.0,4.3,False,3783.12,1134.936,2,1,Wednesday,36-50,Medium
2026-02-19,Север,Телефон,995.73,6,34.0,1.1,False,5974.38,1792.314,2,1,Thursday,26-35,Medium
2026-02-20,Запад,Монитор,850.56,3,43.0,2.0,True,2551.68,765.5039999999999,2,1,Friday,36-50,Medium
2026-02-21,Восток,Монитор,515.15,5,20.0,1.6,False,2575.75,772.725,2,1,Saturday,18-25,Low
2026-02-22,Восток,Телефон,1176.81,5,24.0,4.4,False,5884.049999999999,1765.2149999999997,2,1,Sunday,18-25,Medium
2026-02-23,Юг,Планшет,1147.37,5,61.0,2.9,False,5736.849999999999,1721.0549999999998,2,1,Monday,50+,Medium
2026-02-24,Север,Монитор,943.73,5,25.0,2.6,True,4718.65,1415.5949999999998,2,1,Tuesday,18-25,Medium
2026-02-25,Запад,Монитор,1013.4,3,37.0,2.8,False,3040.2,912.06,2,1,Wednesday,36-50,Medium
2026-02-26,Восток,Монитор,1103.19,10,29.0,4.9,False,11031.900000000001,3309.57,2,1,Thursday,26-35,Medium
2026-02-27,Восток,Ноутбук,687.49,5,52.0,4.4,False,3437.45,1031.235,2,1,Friday,50+,Low
2026-02-28,Запад,Телефон,894.19,4,34.0,3.8,False,3576.76,1073.028,2,1,Saturday,26-35,Medium
2026-03-01,Юг,Ноутбук,1158.85,4,45.0,2.2,True,4635.4,1390.62,3,1,Sunday,36-50,Medium
2026-03-02,Восток,Телефон,749.14,7,58.0,1.7,False,5243.98,1573.1939999999997,3,1,Monday,50+,Low
2026-03-03,Север,Планшет,1058.71,3,27.0,4.7,False,3176.13,952.8389999999999,3,1,Tuesday,26-35,Medium
2026-03-04,Восток,Планшет,728.68,6,39.0,2.7,False,4372.08,1311.624,3,1,Wednesday,36-50,Low
2026-03-05,Север,Монитор,1093.29,2,55.0,2.1,True,2186.58,655.9739999999999,3,1,Thursday,50+,Medium
2026-03-06,Запад,Телефон,992.87,4,50.0,2.9,True,3971.48,1191.444,3,1,Friday,36-50,Medium
2026-03-07,Север,Планшет,676.97,4,39.0,4.7,False,2707.88,812.364,3,1,Saturday,36-50,Low
2026-03-08,Запад,Телефон,1232.95,4,61.0,2.5,True,4931.8,1479.54,3,1,Sunday,50+,High
2026-03-09,Север,Планшет,853.08,8,54.0,3.3,False,6824.64,2047.392,3,1,Monday,50+,Medium
2026-03-10,Запад,Ноутбук,837.95,5,30.0,4.2,False,4189.75,1256.925,3,1,Tuesday,26-35,Medium
2026-03-11,Север,Планшет,1040.11,8,44.0,2.7,False,8320.88,2496.2639999999997,3,1,Wednesday,36-50,Medium
2026-03-12,Юг,Ноутбук,1229.73,5,32.0,1.9,True,6148.65,1844.5949999999998,3,1,Thursday,26-35,High
2026-03-13,Север,Планшет,796.84,7,39.0,5.0,False,5577.88,1673.364,3,1,Friday,36-50,Low
2026-03-14,Север,Монитор,1012.34,8,47.0,4.8,False,8098.72,2429.616,3,1,Saturday,36-50,Medium
2026-03-15,Юг,Ноутбук,1085.76,3,60.0,4.4,False,3257.2799999999997,977.1839999999999,3,1,Sunday,50+,Medium
2026-03-16,Восток,Планшет,1138.62,4,57.0,3.8,False,4554.48,1366.3439999999998,3,1,Monday,50+,Medium
2026-03-17,Восток,Монитор,1035.29,6,54.0,2.2,False,6211.74,1863.522,3,1,Tuesday,50+,Medium
2026-03-18,Север,Ноутбук,926.59,4,51.0,4.7,False,3706.36,1111.908,3,1,Wednesday,50+,Medium
2026-03-19,Юг,Монитор,834.48,4,61.0,2.1,False,3337.92,1001.376,3,1,Thursday,50+,Medium
2026-03-20,Север,Телефон,1017.23,6,51.0,4.2,False,6103.38,1831.014,3,1,Friday,50+,Medium
2026-03-21,Запад,Телефон,785.57,2,65.0,4.7,False,1571.14,471.342,3,1,Saturday,50+,Low
2026-03-22,Запад,Ноутбук,415.73,4,52.0,3.4,False,1662.92,498.876,3,1,Sunday,50+,Low
2026-03-23,Север,Планшет,1087.31,2,59.0,4.2,False,2174.62,652.386,3,1,Monday,50+,Medium
2026-03-24,Восток,Ноутбук,1180.79,8,36.0,4.2,True,9446.32,2833.8959999999997,3,1,Tuesday,36-50,Medium
2026-03-25,Восток,Монитор,527.41,7,25.0,1.8,False,3691.87,1107.561,3,1,Wednesday,18-25,Low
2026-03-26,Север,Планшет,798.05,2,56.0,3.7,False,1596.1,478.8299999999999,3,1,Thursday,50+,Low
2026-03-27,Север,Телефон,1123.83,5,50.0,1.4,True,5619.15,1685.745,3,1,Friday,36-50,Medium
2026-03-28,Запад,Планшет,1411.5,6,61.0,3.0,False,8469.0,2540.7,3,1,Saturday,50+,High
2026-03-29,Восток,Телефон,1004.16,7,45.0,1.6,True,7029.12,2108.736,3,1,Sunday,36-50,Medium
2026-03-30,Север,Планшет,854.4,7,54.0,2.7,False,5980.8,1794.24,3,1,Monday,50+,Medium
2026-03-31,Запад,Планшет,963.42,7,65.0,4.3,False,6743.94,2023.1819999999998,3,1,Tuesday,50+,Medium
2026-04-01,Восток,Планшет,1274.98,6,42.0,4.9,False,7649.88,2294.964,4,2,Wednesday,36-50,High
2026-04-02,Юг,Монитор,870.81,5,53.0,2.3,False,4354.049999999999,1306.2149999999997,4,2,Thursday,50+,Medium
2026-04-03,Запад,Монитор,840.16,5,34.0,3.1,False,4200.8,1260.24,4,2,Friday,26-35,Medium
2026-04-04,Восток,Ноутбук,903.45,8,41.0,3.0,False,7227.6,2168.28,4,2,Saturday,36-50,Medium
2026-04-05,Восток,Ноутбук,809.33,7,38.0,4.8,False,5665.31,1699.593,4,2,Sunday,36-50,Medium
2026-04-06,Запад,Телефон,1024.53,4,19.0,2.9,False,4098.12,1229.436,4,2,Monday,18-25,Medium
2026-04-07,Юг,Монитор,1324.94,5,48.0,3.8,False,6624.700000000001,1987.41,4,2,Tuesday,36-50,High
2026-04-08,Запад,Телефон,1064.62,8,61.0,4.7,False,8516.96,2555.0879999999997,4,2,Wednesday,50+,Medium
2026-04-09,Восток,Ноутбук,949.53,5,50.0,2.5,True,4747.65,1424.2949999999998,4,2,Thursday,36-50,Medium
2026-04-10,Север,Телефон,941.64,2,47.0,4.6,False,1883.28,564.9839999999999,4,2,Friday,36-50,Medium
2026-04-11,Север,Ноутбук,687.36,3,29.0,4.7,True,2062.08,618.6239999999999,4,2,Saturday,26-35,Low
2026-04-12,Запад,Монитор,1176.62,7,61.0,4.7,False,8236.34,2470.902,4,2,Sunday,50+,Medium
2026-04-13,Восток,Планшет,984.43,3,29.0,2.1,False,2953.29,885.987,4,2,Monday,26-35,Medium
2026-04-14,Север,Монитор,963.9,8,68.0,2.6,False,7711.2,2313.3599999999997,4,2,Tuesday,50+,Medium
2026-04-15,Восток,Телефон,1638.62,1,66.0,4.5,False,1638.62,491.58599999999996,4,2,Wednesday,50+,High
2026-04-16,Запад,Телефон,1059.75,5,69.0,2.4,False,5298.75,1589.625,4,2,Thursday,50+,Medium
2026-04-17,Север,Монитор,849.64,3,41.0,3.4,False,2548.92,764.676,4,2,Friday,36-50,Medium
2026-04-18,Восток,Монитор,914.73,5,41.0,1.5,False,4573.65,1372.0949999999998,4,2,Saturday,36-50,Medium
2026-04-19,Север,Ноутбук,1229.69,5,28.0,1.2,False,6148.450000000001,1844.535,4,2,Sunday,26-35,High
2026-04-20,Запад,Телефон,1022.65,2,30.0,2.6,True,2045.3,613.5899999999999,4,2,Monday,26-35,Medium
2026-04-21,Восток,Телефон,712.34,7,44.0,3.3,True,4986.38,1495.914,4,2,Tuesday,36-50,Low
2026-04-22,Север,Монитор,1183.85,2,25.0,2.6,False,2367.7,710.31,4,2,Wednesday,18-25,Medium
2026-04-23,Запад,Планшет,866.37,4,27.0,3.3,False,3465.48,1039.644,4,2,Thursday,26-35,Medium
2026-04-24,Север,Телефон,1374.66,5,25.0,3.1,True,6873.3,2061.99,4,2,Friday,18-25,High
2026-04-25,Север,Планшет,1216.01,4,37.0,3.7,False,4864.04,1459.212,4,2,Saturday,36-50,High
2026-04-26,Юг,Монитор,910.54,4,25.0,3.6,True,3642.16,1092.648,4,2,Sunday,18-25,Medium
2026-04-27,Юг,Монитор,1256.2,5,26.0,2.7,True,6281.0,1884.3,4,2,Monday,26-35,High
2026-04-28,Запад,Ноутбук,1013.57,4,24.0,2.7,False,4054.28,1216.284,4,2,Tuesday,18-25,Medium
2026-04-29,Юг,Телефон,1170.55,4,31.0,1.6,False,4682.2,1404.6599999999999,4,2,Wednesday,26-35,Medium
2026-04-30,Запад,Планшет,1096.95,5,45.0,3.1,False,5484.75,1645.425,4,2,Thursday,36-50,Medium
2026-05-01,Юг,Ноутбук,830.73,7,19.0,3.3,False,5815.110000000001,1744.5330000000001,5,2,Friday,18-25,Medium
2026-05-02,Север,Телефон,871.29,6,60.0,2.9,False,5227.74,1568.322,5,2,Saturday,50+,Medium
2026-05-03,Запад,Ноутбук,1205.99,6,25.0,2.3,False,7235.9400000000005,2170.782,5,2,Sunday,18-25,High
2026-05-04,Запад,Монитор,933.04,8,30.0,3.9,True,7464.32,2239.296,5,2,Monday,26-35,Medium
2026-05-05,Север,Телефон,919.27,5,38.0,1.3,False,4596.35,1378.905,5,2,Tuesday,36-50,Medium
2026-05-06,Запад,Ноутбук,808.98,2,64.0,4.7,True,1617.96,485.388,5,2,Wednesday,50+,Medium
2026-05-07,Запад,Ноутбук,1084.72,4,45.0,1.1,False,4338.88,1301.664,5,2,Thursday,36-50,Medium
2026-05-08,Юг,Планшет,1412.5,6,52.0,4.8,True,8475.0,2542.5,5,2,Friday,50+,High
2026-05-09,Запад,Ноутбук,786.49,3,40.0,2.8,False,2359.4700000000003,707.841,5,2,Saturday,36-50,Low
2026-05-10,Восток,Телефон,1004.84,3,63.0,2.7,True,3014.52,904.356,5,2,Sunday,50+,Medium
2026-05-11,Север,Телефон,1282.44,5,32.0,2.0,False,6412.200000000001,1923.66,5,2,Monday,26-35,High
2026-05-12,Юг,Планшет,984.07,5,19.0,1.0,False,4920.35,1476.105,5,2,Tuesday,18-25,Medium
2026-05-13,Юг,Телефон,1090.47,6,68.0,2.1,False,6542.82,1962.8459999999998,5,2,Wednesday,50+,Medium
2026-05-14,Восток,Монитор,787.52,2,29.0,1.4,True,1575.04,472.51199999999994,5,2,Thursday,26-35,Low
2026-05-15,Север,Телефон,1085.66,6,69.0,3.6,True,6513.960000000001,1954.188,5,2,Friday,50+,Medium
2026-05-16,Север,Телефон,962.57,4,53.0,2.3,True,3850.28,1155.084,5,2,Saturday,50+,Medium
2026-05-17,Юг,Ноутбук,1197.15,3,20.0,4.1,False,3591.4500000000003,1077.435,5,2,Sunday,18-25,Medium
2026-05-18,Запад,Ноутбук,1237.48,4,22.0,1.8,False,4949.92,1484.9759999999999,5,2,Monday,18-25,High
2026-05-19,Юг,Телефон,1517.91,2,20.0,4.6,True,3035.82,910.746,5,2,Tuesday,18-25,High
2026-05-20,Север,Планшет,1115.93,6,64.0,3.1,True,6695.58,2008.674,5,2,Wednesday,50+,Medium
2026-05-21,Восток,Ноутбук,1065.16,8,36.0,1.5,False,8521.28,2556.384,5,2,Thursday,36-50,Medium
2026-05-22,Юг,Планшет,1038.88,5,19.0,2.6,True,5194.400000000001,1558.3200000000002,5,2,Friday,18-25,Medium
2026-05-23,Север,Телефон,929.37,6,61.0,1.8,True,5576.22,1672.866,5,2,Saturday,50+,Medium
2026-05-24,Юг,Телефон,1067.7,5,54.0,1.8,True,5338.5,1601.55,5,2,Sunday,50+,Medium
2026-05-25,Запад,Монитор,940.92,5,34.0,3.0,True,4704.599999999999,1411.3799999999999,5,2,Monday,26-35,Medium
2026-05-26,Юг,Ноутбук,1033.69,6,31.0,3.7,True,6202.14,1860.642,5,2,Tuesday,26-35,Medium
2026-05-27,Юг,Телефон,1263.52,4,45.0,4.6,True,5054.08,1516.224,5,2,Wednesday,36-50,High
2026-05-28,Север,Монитор,798.69,4,44.0,3.0,False,3194.76,958.428,5,2,Thursday,36-50,Low
2026-05-29,Север,Ноутбук,1227.98,5,27.0,4.9,False,6139.9,1841.9699999999998,5,2,Friday,26-35,High
2026-05-30,Север,Телефон,1263.42,5,20.0,4.8,False,6317.1,1895.13,5,2,Saturday,18-25,High
2026-05-31,Юг,Телефон,976.39,4,53.0,4.5,False,3905.56,1171.668,5,2,Sunday,50+,Medium
2026-06-01,Запад,Ноутбук,575.63,4,55.0,3.0,True,2302.52,690.756,6,2,Monday,50+,Low
2026-06-02,Восток,Ноутбук,878.44,7,42.0,1.6,False,6149.08,1844.724,6,2,Tuesday,36-50,Medium
2026-06-03,Восток,Ноутбук,1259.4,5,39.0,1.9,False,6297.0,1889.1,6,2,Wednesday,36-50,High
2026-06-04,Север,Телефон,995.43,4,65.0,3.6,False,3981.72,1194.5159999999998,6,2,Thursday,50+,Medium
2026-06-05,Север,Телефон,800.14,3,56.0,2.7,True,2400.42,720.126,6,2,Friday,50+,Medium
2026-06-06,Юг,Монитор,899.05,9,64.0,1.6,False,8091.45,2427.435,6,2,Saturday,50+,Medium
2026-06-07,Восток,Планшет,1168.12,6,47.0,2.9,True,7008.719999999999,2102.6159999999995,6,2,Sunday,36-50,Medium
2026-06-08,Север,Ноутбук,1109.35,6,38.0,1.1,False,6656.099999999999,1996.8299999999997,6,2,Monday,36-50,Medium
2026-06-09,Запад,Телефон,952.21,4,47.0,3.9,False,3808.84,1142.652,6,2,Tuesday,36-50,Medium
2026-06-10,Запад,Телефон,926.64,7,45.0,1.3,False,6486.48,1945.9439999999997,6,2,Wednesday,36-50,Medium
2026-06-11,Север,Ноутбук,921.65,6,48.0,3.5,False,5529.9,1658.9699999999998,6,2,Thursday,36-50,Medium
2026-06-12,Север,Планшет,815.52,6,69.0,4.2,False,4893.12,1467.936,6,2,Friday,50+,Medium
2026-06-13,Восток,Ноутбук,1323.08,2,43.0,1.5,False,2646.16,793.848,6,2,Saturday,36-50,High
2026-06-14,Восток,Планшет,935.54,6,60.0,3.1,True,5613.24,1683.972,6,2,Sunday,50+,Medium
2026-06-15,Юг,Телефон,1243.43,4,39.0,4.1,False,4973.72,1492.116,6,2,Monday,36-50,High
2026-06-16,Восток,Планшет,1304.26,7,38.0,2.0,True,9129.82,2738.946,6,2,Tuesday,36-50,High
2026-06-17,Запад,Монитор,1199.66,8,18.0,1.7,False,9597.28,2879.184,6,2,Wednesday,18-25,Medium
2026-06-18,Запад,Телефон,913.68,6,54.0,2.3,True,5482.08,1644.624,6,2,Thursday,50+,Medium
2026-06-19,Север,Монитор,1080.75,3,30.0,3.2,False,3242.25,972.675,6,2,Friday,26-35,Medium
2026-06-20,Восток,Ноутбук,995.16,4,38.0,3.3,False,3980.64,1194.192,6,2,Saturday,36-50,Medium
2026-06-21,Юг,Ноутбук,819.26,5,63.0,1.5,False,4096.3,1228.89,6,2,Sunday,50+,Medium
2026-06-22,Запад,Ноутбук,1064.87,3,26.0,2.8,False,3194.6099999999997,958.3829999999998,6,2,Monday,26-35,Medium
2026-06-23,Запад,Планшет,764.19,5,34.0,2.1,True,3820.9500000000003,1146.285,6,2,Tuesday,26-35,Low
2026-06-24,Юг,Телефон,1237.54,8,64.0,4.4,False,9900.32,2970.096,6,2,Wednesday,50+,High
2026-06-25,Юг,Ноутбук,907.08,8,38.0,2.3,True,7256.64,2176.992,6,2,Thursday,36-50,Medium
2026-06-26,Запад,Ноутбук,1040.23,5,48.0,4.4,False,5201.15,1560.3449999999998,6,2,Friday,36-50,Medium
2026-06-27,Запад,Телефон,1056.66,5,56.0,2.7,False,5283.3,1584.99,6,2,Saturday,50+,Medium
2026-06-28,Юг,Ноутбук,948.22,8,39.0,3.9,False,7585.76,2275.728,6,2,Sunday,36-50,Medium
2026-06-29,Запад,Монитор,1117.34,5,29.0,3.0,False,5586.7,1676.01,6,2,Monday,26-35,Medium
2026-06-30,Север,Телефон,905.02,4,23.0,3.5,True,3620.08,1086.024,6,2,Tuesday,18-25,Medium
2026-07-01,Север,Телефон,1174.26,3,33.0,2.6,False,3522.7799999999997,1056.8339999999998,7,3,Wednesday,26-35,Medium
2026-07-02,Юг,Телефон,730.8,7,43.0,4.1,False,5115.599999999999,1534.6799999999998,7,3,Thursday,36-50,Low
2026-07-03,Восток,Монитор,1025.28,4,22.0,2.7,False,4101.12,1230.336,7,3,Friday,18-25,Medium
2026-07-04,Юг,Телефон,1387.79,4,26.0,2.8,True,5551.16,1665.348,7,3,Saturday,26-35,High
2026-07-05,Юг,Монитор,799.93,5,63.0,3.1,False,3999.6499999999996,1199.8949999999998,7,3,Sunday,50+,Low
